Source,Target,Prediction,Confidence
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8884,http://purl.obolibrary.org/obo/DOID_5563,False,0.9999984951481292
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40025,http://purl.obolibrary.org/obo/DOID_5744,False,0.9525734592413214
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40267,http://purl.obolibrary.org/obo/DOID_6848,True,0.9984982918721704
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C42700,http://purl.obolibrary.org/obo/DOID_6171,True,0.9890115870386701
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40033,http://purl.obolibrary.org/obo/DOID_6067,True,0.9933063049648642
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7658,http://purl.obolibrary.org/obo/DOID_0080072,False,0.9999983759447105
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78395,http://purl.obolibrary.org/obo/DOID_13864,False,0.9859357367004281
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3252,http://purl.obolibrary.org/obo/DOID_5039,False,0.9999992103693378
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6585,http://purl.obolibrary.org/obo/DOID_3347,False,0.9997384599806582
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97168,http://purl.obolibrary.org/obo/DOID_0050670,False,0.5621752962700429
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41352,http://purl.obolibrary.org/obo/DOID_10568,False,0.9999982567411922
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26931,http://purl.obolibrary.org/obo/DOID_14177,False,0.9999783499621913
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4934,http://purl.obolibrary.org/obo/DOID_0060086,True,0.8519504117569264
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C122662,http://purl.obolibrary.org/obo/DOID_0050594,True,0.9999987335551229
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5973,http://purl.obolibrary.org/obo/DOID_13476,True,0.9959294292347572
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85505,http://purl.obolibrary.org/obo/DOID_13078,False,0.9996644712674415
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27392,http://purl.obolibrary.org/obo/DOID_4915,False,0.9999415175046573
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35468,http://purl.obolibrary.org/obo/DOID_4449,True,0.9995688277360644
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126691,http://purl.obolibrary.org/obo/DOID_0110633,False,0.904644675676298
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84671,http://purl.obolibrary.org/obo/DOID_6652,True,0.904647796360976
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84562,http://purl.obolibrary.org/obo/DOID_14793,True,0.904649757747136
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C118844,http://purl.obolibrary.org/obo/DOID_14793,False,0.999941398309622
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84683,http://purl.obolibrary.org/obo/DOID_14793,False,0.9990887134795086
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3101,http://purl.obolibrary.org/obo/DOID_2214,False,0.999999448776502
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35321,http://purl.obolibrary.org/obo/DOID_1925,True,0.9994460479301669
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116593,http://purl.obolibrary.org/obo/DOID_308,True,0.5621731852536999
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8089,http://purl.obolibrary.org/obo/DOID_5485,False,0.9933067716721652
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7531,http://purl.obolibrary.org/obo/DOID_6576,False,0.9820134285150766
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3969,http://purl.obolibrary.org/obo/DOID_0110849,True,0.9999943230347685
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C44959,http://purl.obolibrary.org/obo/DOID_11262,True,0.6224578458173778
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98933,http://purl.obolibrary.org/obo/DOID_2862,True,0.9706866901895231
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9061,http://purl.obolibrary.org/obo/DOID_11615,True,0.9820127425868602
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C115327,http://purl.obolibrary.org/obo/DOID_4858,True,0.6791764294928223
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123251,http://purl.obolibrary.org/obo/DOID_0060854,False,0.9525733492343351
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128336,http://purl.obolibrary.org/obo/DOID_5052,False,0.9999541524335852
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3193,http://purl.obolibrary.org/obo/DOID_3153,True,0.8807945006566523
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49311,http://purl.obolibrary.org/obo/DOID_9877,False,0.9999984951481292
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123251,http://purl.obolibrary.org/obo/DOID_0060855,False,0.7772987082093208
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C129074,http://purl.obolibrary.org/obo/DOID_0060758,True,0.9968266204804803
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C43284,http://purl.obolibrary.org/obo/DOID_0050292,False,0.999999091165777
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35331,http://purl.obolibrary.org/obo/DOID_2237,False,0.924139939574782
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26755,http://purl.obolibrary.org/obo/DOID_1724,False,0.7310577941161364
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6569,http://purl.obolibrary.org/obo/DOID_4772,False,0.5621746261052657
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35346,http://purl.obolibrary.org/obo/DOID_9942,False,0.7310569008406594
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C62570,http://purl.obolibrary.org/obo/DOID_2729,False,0.9999917005724162
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103186,http://purl.obolibrary.org/obo/DOID_0060043,False,0.9999992103693378
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97090,http://purl.obolibrary.org/obo/DOID_9252,False,0.8807949600269013
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35823,http://purl.obolibrary.org/obo/DOID_2529,True,0.5621737213840836
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C114357,http://purl.obolibrary.org/obo/DOID_676,False,0.9706870301020154
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7584,http://purl.obolibrary.org/obo/DOID_10041,True,0.9999975415208362
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27576,http://purl.obolibrary.org/obo/DOID_14203,True,0.9046449655018514
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74983,http://purl.obolibrary.org/obo/DOID_0060426,False,0.9999988527586979
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53554,http://purl.obolibrary.org/obo/DOID_0060548,False,0.7310572930102467
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3242,http://purl.obolibrary.org/obo/DOID_0070004,False,0.9999978991308366
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3053,http://purl.obolibrary.org/obo/DOID_0060086,False,0.9992900850599707
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7810,http://purl.obolibrary.org/obo/DOID_1967,False,0.9820133132791027
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53555,http://purl.obolibrary.org/obo/DOID_0060548,True,0.6791773605810664
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9094,http://purl.obolibrary.org/obo/DOID_3068,False,0.9706870301020154
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C128332,http://purl.obolibrary.org/obo/DOID_6196,True,0.49999689961575694
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C123308,http://purl.obolibrary.org/obo/DOID_11722,False,0.9998764455604927
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C7865,http://purl.obolibrary.org/obo/DOID_1790,False,0.9626721119380808
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3223,http://purl.obolibrary.org/obo/DOID_3982,False,0.9999988527586979
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97169,http://purl.obolibrary.org/obo/DOID_0050672,False,0.9999249493054897
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C116003,http://purl.obolibrary.org/obo/DOID_11574,False,0.9999989719621736
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8366,http://purl.obolibrary.org/obo/DOID_6198,False,0.9999542716337786
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84761,http://purl.obolibrary.org/obo/DOID_2741,False,0.9988302244702674
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C148318,http://purl.obolibrary.org/obo/DOID_0110302,False,0.999978111559716
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74999,http://purl.obolibrary.org/obo/DOID_0060485,False,0.9820130864654794
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4855,http://purl.obolibrary.org/obo/DOID_2596,True,0.9988299864468919
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84794,http://purl.obolibrary.org/obo/DOID_0050592,False,0.9399128386539652
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4221,http://purl.obolibrary.org/obo/DOID_5233,False,0.8175713973591893
